provider,region,instance_type,vcpu,ram_gb,instance_count,monthly_hours,storage_gb,egress_gb,managed_db,load_balancer,avg_cpu_util,monthly_cost
AWS,us-east-1,m6i.2xlarge,8,32,15,284.1,2770.6,3969.4,1,1,39.0,2290.05
AWS,us-east-1,m6i.large,2,8,5,182.2,3336.9,14420.6,0,1,66.0,1605.99
AWS,eu-west-2,m6i.4xlarge,16,64,6,274.9,1872.6,5382.1,1,0,28.3,2075.42
GCP,us-central1,n2-standard-16,16,64,14,429.9,550.8,244.1,1,0,92.5,4863.2
GCP,europe-west2,n2-standard-16,16,64,1,649.6,2321.4,14482.2,1,0,53.5,2001.8
Azure,uksouth,B2ms,2,8,5,256.6,1485.2,18401.1,0,1,17.5,1709.31
Azure,uksouth,D4s_v5,4,16,10,432.6,963.2,7535.2,0,0,45.8,1664.57
AWS,us-east-1,t3.medium,2,4,13,248.0,474.8,11030.0,0,1,77.4,1143.76
Azure,eastus,B2ms,2,8,14,380.8,2283.7,18511.4,0,1,66.2,2167.86
AWS,ap-southeast-1,t3.medium,2,4,4,575.1,2167.8,10183.4,0,0,78.3,1228.0
AWS,eu-west-2,t3.medium,2,4,11,387.8,3072.1,3595.5,0,1,55.3,773.47
Azure,eastus,D16s_v5,16,64,16,527.9,1631.5,2027.5,0,1,21.9,7157.33
AWS,ap-southeast-1,t3.medium,2,4,6,236.1,649.4,13221.2,1,1,9.9,1329.35
Azure,uksouth,B2ms,2,8,15,659.4,3383.9,10912.4,1,1,72.1,2132.47
GCP,asia-southeast1,n2-standard-4,4,16,14,577.6,785.6,19243.4,1,1,79.9,3397.75
GCP,europe-west2,e2-standard-2,2,8,5,475.4,3086.4,5474.4,0,1,40.8,934.0
Azure,southeastasia,B2ms,2,8,5,465.8,3222.1,2831.9,0,1,48.9,756.04
GCP,us-central1,e2-medium,2,4,19,665.4,3602.4,992.3,1,0,78.0,833.73
GCP,us-central1,n2-standard-4,4,16,13,601.1,2772.5,5012.5,1,0,45.1,2258.92
AWS,ap-southeast-1,t3.medium,2,4,18,709.5,1424.2,13194.7,0,1,44.3,1838.75
AWS,us-east-1,m6i.4xlarge,16,64,1,426.1,3203.0,17165.0,0,0,13.9,2050.28
GCP,us-central1,n2-standard-2,2,8,6,416.1,2818.1,18938.4,1,0,14.6,2040.9
GCP,us-central1,e2-standard-2,2,8,6,363.8,221.6,14815.0,0,0,90.2,1348.23
AWS,ap-southeast-1,m6i.4xlarge,16,64,16,354.8,1742.8,16718.2,0,1,77.2,6492.54
GCP,us-central1,n2-standard-8,8,32,7,459.8,270.1,10943.4,0,0,23.1,2164.83
GCP,asia-southeast1,e2-medium,2,4,7,190.1,313.0,14385.0,0,0,69.4,1217.5
AWS,ap-southeast-1,m6i.2xlarge,8,32,13,199.3,289.8,16393.8,0,0,27.2,2534.95
Azure,eastus,D2s_v5,2,8,11,493.1,851.4,12134.8,1,1,80.3,1677.04
GCP,us-central1,e2-standard-2,2,8,6,561.4,1149.8,19157.7,0,0,22.7,1826.09
Azure,eastus,D8s_v5,8,32,18,722.3,2607.9,18952.0,1,1,46.9,7075.38
AWS,ap-southeast-1,m6i.2xlarge,8,32,4,358.8,1412.0,14259.6,1,0,89.1,2001.2
GCP,us-central1,e2-standard-2,2,8,3,208.6,1048.6,2691.5,0,1,22.3,368.08
AWS,eu-west-2,m6i.4xlarge,16,64,20,565.4,3461.9,13498.6,1,1,51.9,10799.58
AWS,ap-southeast-1,m6i.xlarge,4,16,19,322.3,3092.8,19032.1,1,1,27.4,3308.14
GCP,asia-southeast1,n2-standard-4,4,16,7,215.4,2965.4,11593.0,1,0,83.1,1621.09
Azure,uksouth,D16s_v5,16,64,4,326.4,641.2,5124.8,0,1,30.4,1668.0
Azure,eastus,D8s_v5,8,32,15,233.3,2256.4,3698.6,1,1,39.3,1923.93
AWS,eu-west-2,m6i.xlarge,4,16,20,212.9,3523.8,18570.7,0,0,77.9,2694.7
GCP,us-central1,n2-standard-8,8,32,11,482.0,2889.1,2349.5,1,0,60.1,2501.3
GCP,us-central1,n2-standard-8,8,32,3,663.8,3327.9,2924.2,0,1,45.6,1258.81
Azure,uksouth,D8s_v5,8,32,11,443.7,2852.7,6621.0,0,1,92.4,2844.75
AWS,ap-southeast-1,t3.medium,2,4,18,423.7,1040.3,1579.7,0,0,78.9,589.18
Azure,eastus,B2ms,2,8,6,367.0,1745.4,13360.3,0,0,23.9,1410.17
Azure,uksouth,B2ms,2,8,5,468.3,1194.2,4342.8,0,1,61.3,689.31
AWS,eu-west-2,m6i.4xlarge,16,64,15,523.1,3401.5,509.6,1,0,41.0,6859.6
AWS,eu-west-2,m6i.4xlarge,16,64,8,546.3,3415.5,3630.8,1,1,94.7,4293.83
Azure,eastus,D8s_v5,8,32,10,292.2,2727.2,457.3,0,1,61.9,1379.73
GCP,us-central1,e2-medium,2,4,4,648.1,3602.2,7226.9,0,0,73.5,970.97
Azure,uksouth,D2s_v5,2,8,15,488.2,2160.7,5660.2,0,1,54.7,1454.7
GCP,us-central1,n2-standard-2,2,8,11,429.5,1952.4,1998.9,0,1,93.8,771.93
AWS,ap-southeast-1,t3.medium,2,4,1,194.6,2477.0,3308.3,0,0,82.3,525.96
AWS,eu-west-2,t3.large,2,8,19,239.3,3930.5,1405.4,0,0,24.2,866.52
GCP,europe-west2,n2-standard-4,4,16,20,577.0,541.6,8142.0,0,1,63.5,3172.52
AWS,eu-west-2,t3.medium,2,4,19,722.7,2762.4,10775.7,0,1,75.1,1793.27
AWS,us-east-1,t3.medium,2,4,9,367.6,3260.7,5503.9,1,1,53.4,971.34
GCP,europe-west2,n2-standard-4,4,16,13,634.7,3003.8,6031.8,0,1,63.5,2434.23
GCP,asia-southeast1,n2-standard-16,16,64,8,407.1,3249.0,7532.9,1,0,58.7,3795.0
GCP,asia-southeast1,e2-medium,2,4,17,684.9,2814.5,12534.0,1,1,17.6,1784.69
AWS,ap-southeast-1,m6i.xlarge,4,16,9,537.2,515.2,13102.2,0,1,26.9,2206.27
AWS,eu-west-2,m6i.xlarge,4,16,3,508.0,3901.9,493.3,1,1,11.4,758.54
Azure,eastus,D8s_v5,8,32,15,488.9,3265.2,7338.9,1,1,11.6,3818.55
GCP,europe-west2,e2-medium,2,4,10,676.8,3576.4,14082.8,0,1,91.0,1687.44
GCP,europe-west2,e2-medium,2,4,20,609.2,3502.8,9572.3,1,1,72.7,1636.71
Azure,uksouth,B2ms,2,8,9,240.0,187.6,16632.1,1,0,15.4,1607.31
Azure,eastus,D8s_v5,8,32,8,742.6,970.4,14827.2,0,0,92.7,3647.64
AWS,eu-west-2,m6i.4xlarge,16,64,14,474.4,3482.6,14859.1,0,1,65.9,7089.25
Azure,eastus,B2ms,2,8,14,355.7,3455.2,9296.2,1,0,8.8,1515.81
AWS,us-east-1,m6i.xlarge,4,16,16,472.7,1070.1,8691.2,1,1,58.6,2407.67
GCP,asia-southeast1,e2-medium,2,4,10,246.0,2466.1,7602.5,1,1,28.0,1037.69
AWS,us-east-1,m6i.2xlarge,8,32,6,207.0,3275.4,5708.7,1,1,76.4,1281.3
AWS,us-east-1,m6i.2xlarge,8,32,5,606.8,182.1,808.2,0,1,19.7,1271.75
AWS,ap-southeast-1,m6i.2xlarge,8,32,2,430.8,3283.1,3542.4,0,1,85.4,996.18
Azure,uksouth,D4s_v5,4,16,14,476.7,3938.0,14906.5,0,0,18.8,2856.33
GCP,asia-southeast1,e2-medium,2,4,20,660.7,835.5,8429.1,1,0,60.6,1364.97
GCP,asia-southeast1,e2-medium,2,4,18,710.4,1948.5,540.5,0,0,89.9,690.06
GCP,us-central1,n2-standard-4,4,16,6,341.6,1325.7,4511.3,0,1,29.0,891.66
Azure,uksouth,D8s_v5,8,32,20,695.6,2230.9,12563.6,1,0,42.2,7362.39
GCP,europe-west2,n2-standard-4,4,16,1,397.6,281.1,18626.9,1,1,71.9,1659.91
Azure,southeastasia,D16s_v5,16,64,17,657.7,3957.5,7267.2,1,1,82.2,11219.59
GCP,europe-west2,n2-standard-4,4,16,6,526.9,994.9,17239.4,1,0,53.9,2169.18
GCP,asia-southeast1,n2-standard-2,2,8,8,475.8,351.4,8237.3,1,0,57.1,1230.36
AWS,us-east-1,t3.large,2,8,19,350.8,2623.8,19582.3,0,0,10.3,2377.38
GCP,asia-southeast1,n2-standard-4,4,16,17,500.2,3685.7,11191.2,0,0,75.8,3064.15
Azure,southeastasia,D4s_v5,4,16,16,624.0,2701.3,7429.2,1,0,70.7,3204.44
Azure,uksouth,D8s_v5,8,32,18,598.2,3914.2,5809.7,1,0,28.8,5540.74
AWS,us-east-1,t3.large,2,8,20,631.7,1014.3,19048.9,0,0,41.3,2741.77
Azure,uksouth,D2s_v5,2,8,1,558.6,1670.4,8380.3,0,1,93.7,935.36
Azure,uksouth,D2s_v5,2,8,10,606.3,3990.0,10329.1,0,1,91.1,1884.79
GCP,asia-southeast1,n2-standard-8,8,32,18,543.4,2392.1,8309.4,0,1,25.8,5155.39
Azure,eastus,D2s_v5,2,8,6,240.8,643.4,7142.8,0,0,16.4,797.39
Azure,uksouth,B2ms,2,8,16,497.9,1387.0,19917.4,1,0,23.8,2467.77
GCP,us-central1,e2-medium,2,4,3,683.7,1967.7,17679.6,0,1,10.3,1645.63
GCP,europe-west2,n2-standard-16,16,64,12,569.1,3083.0,9666.2,0,0,68.8,6800.38
Azure,eastus,B2ms,2,8,5,632.9,2128.4,1215.1,0,0,94.2,516.75
GCP,us-central1,n2-standard-16,16,64,7,357.6,2795.1,11965.3,1,1,63.8,3308.62
GCP,us-central1,n2-standard-4,4,16,19,738.9,484.6,3758.1,1,0,13.8,3114.03
AWS,ap-southeast-1,m6i.4xlarge,16,64,3,184.4,281.4,14196.3,1,1,9.1,1789.86
AWS,us-east-1,m6i.4xlarge,16,64,19,519.6,1915.7,7873.0,1,0,49.0,8777.85
GCP,asia-southeast1,e2-standard-2,2,8,7,339.3,2754.8,19936.5,1,0,49.9,2029.73
AWS,eu-west-2,m6i.large,2,8,4,302.9,2233.0,5010.2,0,1,75.4,777.72
GCP,asia-southeast1,n2-standard-2,2,8,3,630.9,73.8,3416.2,1,0,7.9,569.81
AWS,eu-west-2,m6i.large,2,8,5,742.1,1161.7,2914.8,0,1,53.6,760.26
GCP,asia-southeast1,n2-standard-16,16,64,6,298.3,1099.9,7894.1,0,1,84.2,2349.45
GCP,europe-west2,e2-medium,2,4,13,473.6,1662.3,6918.3,1,1,86.1,1003.3
GCP,us-central1,n2-standard-2,2,8,4,635.3,2350.5,1425.6,0,0,30.3,551.6
AWS,ap-southeast-1,m6i.large,2,8,18,545.0,2979.8,979.8,0,0,46.6,1409.63
Azure,uksouth,D8s_v5,8,32,8,640.6,3269.1,14061.3,0,1,44.9,3562.92
AWS,us-east-1,m6i.xlarge,4,16,3,305.5,1238.2,10130.7,0,0,84.9,1169.43
GCP,us-central1,e2-medium,2,4,1,463.5,487.8,3787.0,1,0,90.8,433.2
GCP,europe-west2,e2-standard-2,2,8,3,365.9,2557.8,7386.2,1,1,46.2,993.24
AWS,eu-west-2,m6i.large,2,8,18,726.3,1302.7,16502.0,0,1,13.7,2857.7
GCP,europe-west2,n2-standard-2,2,8,18,714.4,1858.8,15462.2,1,0,6.9,2808.68
AWS,ap-southeast-1,m6i.2xlarge,8,32,6,238.2,3884.8,5978.3,1,1,67.7,1573.34
AWS,ap-southeast-1,m6i.xlarge,4,16,19,300.2,2323.4,2139.7,1,1,24.6,1705.63
AWS,ap-southeast-1,t3.large,2,8,12,534.4,1639.4,5293.7,1,1,61.6,1275.07
Azure,southeastasia,D2s_v5,2,8,16,252.4,469.4,19815.9,1,0,31.0,2121.82
Azure,uksouth,B2ms,2,8,7,687.3,1741.2,8819.9,1,1,61.1,1412.02
Azure,southeastasia,D2s_v5,2,8,13,405.7,3415.0,10409.1,0,1,70.3,1814.58
AWS,us-east-1,m6i.4xlarge,16,64,14,595.7,1514.6,1527.4,0,1,32.0,6806.3
Azure,uksouth,D8s_v5,8,32,9,695.0,3443.7,6621.0,1,0,71.6,3616.8
AWS,ap-southeast-1,t3.large,2,8,9,372.0,3573.5,13272.4,0,1,40.8,1793.5
AWS,eu-west-2,m6i.2xlarge,8,32,6,483.1,2046.3,3761.9,0,1,84.4,1738.43
GCP,europe-west2,e2-standard-2,2,8,7,435.6,1225.6,3159.0,0,0,50.9,584.25
GCP,asia-southeast1,n2-standard-2,2,8,19,544.7,2188.5,15842.5,1,0,36.6,2639.37
AWS,us-east-1,t3.large,2,8,20,634.3,848.8,1403.9,1,1,59.9,1312.58
GCP,asia-southeast1,n2-standard-4,4,16,3,436.4,2093.5,5184.0,0,0,70.8,909.83
AWS,ap-southeast-1,m6i.xlarge,4,16,1,631.3,2047.6,4744.5,1,1,76.9,810.41
Azure,uksouth,D8s_v5,8,32,1,314.9,1775.5,8044.1,0,1,38.3,977.16
Azure,southeastasia,D4s_v5,4,16,3,395.3,1349.5,18993.9,0,0,60.9,1980.99
Azure,southeastasia,D16s_v5,16,64,15,651.9,2899.7,13004.2,0,0,42.5,10419.7
Azure,uksouth,D16s_v5,16,64,13,297.0,493.3,7298.5,0,1,87.8,4023.02
Azure,eastus,D4s_v5,4,16,3,272.0,2207.0,19837.7,1,1,81.8,1997.65
AWS,eu-west-2,t3.medium,2,4,18,594.6,1462.3,13246.5,0,1,72.5,1741.51
AWS,us-east-1,m6i.2xlarge,8,32,2,226.1,2469.5,13528.7,0,0,16.4,1553.91
AWS,us-east-1,t3.medium,2,4,19,230.8,2421.5,18592.2,1,1,83.4,2014.54
Azure,southeastasia,D16s_v5,16,64,9,507.3,2871.8,3679.2,0,0,13.2,4781.56
GCP,asia-southeast1,n2-standard-8,8,32,15,435.2,885.8,14246.7,1,1,70.0,3952.19
GCP,asia-southeast1,e2-standard-2,2,8,5,538.7,275.4,5339.5,1,0,42.6,739.15
Azure,eastus,B2ms,2,8,5,470.1,2780.2,19335.5,0,0,24.0,1955.7
GCP,us-central1,n2-standard-4,4,16,20,375.3,1410.4,9557.9,0,1,19.2,2370.37
Azure,uksouth,D2s_v5,2,8,17,703.1,2239.1,2123.6,0,1,74.0,1654.78
GCP,asia-southeast1,e2-medium,2,4,11,284.1,1900.4,11423.6,1,0,29.4,1313.99
Azure,uksouth,D2s_v5,2,8,12,211.6,856.4,8771.5,0,0,11.5,1071.29
GCP,us-central1,n2-standard-16,16,64,7,734.2,197.8,10178.8,0,1,92.6,4843.86
Azure,eastus,D2s_v5,2,8,10,278.9,149.5,13593.8,1,1,21.9,1432.36
GCP,asia-southeast1,n2-standard-2,2,8,6,573.6,2351.9,7509.6,0,1,69.0,1206.31
GCP,us-central1,n2-standard-8,8,32,16,277.0,1073.7,203.7,0,0,6.9,1812.36
GCP,asia-southeast1,n2-standard-16,16,64,17,624.0,3219.4,1363.7,1,1,51.0,9591.87
AWS,ap-southeast-1,m6i.xlarge,4,16,9,451.7,2370.0,75.8,0,1,70.8,1110.92
GCP,europe-west2,e2-standard-2,2,8,20,441.0,366.4,2776.3,0,1,37.7,919.27
Azure,southeastasia,D8s_v5,8,32,15,390.0,2975.0,11948.1,0,1,24.6,3902.74
Azure,southeastasia,B2ms,2,8,20,306.7,1505.7,3851.0,0,1,77.3,1048.71
GCP,europe-west2,n2-standard-4,4,16,19,182.8,1760.7,3404.8,1,1,66.1,1241.78
Azure,southeastasia,D4s_v5,4,16,19,349.0,2763.0,16748.9,1,0,66.8,3039.67
Azure,uksouth,D8s_v5,8,32,15,354.1,3980.1,1632.2,0,0,10.3,2715.5
Azure,southeastasia,B2ms,2,8,16,290.5,206.1,10944.1,0,1,44.8,1406.18
AWS,eu-west-2,m6i.2xlarge,8,32,6,488.9,1851.6,326.2,1,0,18.4,1465.15
GCP,asia-southeast1,e2-standard-2,2,8,10,228.5,3807.9,16766.8,0,0,64.9,1830.32
Azure,uksouth,D16s_v5,16,64,12,714.6,1648.0,14093.9,1,1,14.4,8668.85
Azure,uksouth,D4s_v5,4,16,12,536.7,1594.0,3177.5,0,1,77.8,1763.41
GCP,asia-southeast1,e2-standard-2,2,8,19,364.5,2140.1,12652.1,0,0,89.8,1756.14
Azure,uksouth,D2s_v5,2,8,18,536.0,3134.5,6558.6,1,0,80.0,1907.66
AWS,eu-west-2,t3.medium,2,4,4,297.0,918.2,18833.9,1,1,66.4,1788.71
Azure,uksouth,D4s_v5,4,16,16,393.8,1343.1,10052.6,0,0,57.9,2327.65
GCP,asia-southeast1,n2-standard-16,16,64,6,323.3,32.9,18068.6,1,0,48.5,3165.55
GCP,europe-west2,n2-standard-4,4,16,8,186.9,1448.4,9407.0,1,1,13.7,1329.33
GCP,asia-southeast1,n2-standard-8,8,32,12,403.9,331.7,2222.3,0,0,36.3,2264.61
GCP,europe-west2,e2-medium,2,4,16,541.2,3477.5,3733.8,1,1,53.1,977.56
AWS,ap-southeast-1,t3.large,2,8,15,706.2,1701.6,16665.9,1,1,66.9,2732.15
AWS,ap-southeast-1,m6i.2xlarge,8,32,18,482.9,92.2,15971.9,0,0,34.1,5014.43
Azure,southeastasia,D16s_v5,16,64,13,385.7,894.2,9637.3,0,1,82.6,5338.96
GCP,asia-southeast1,n2-standard-2,2,8,20,251.0,989.3,5891.3,0,0,15.9,1134.85
GCP,asia-southeast1,e2-medium,2,4,3,492.2,2763.1,1296.1,1,0,6.1,462.18
AWS,eu-west-2,m6i.2xlarge,8,32,18,422.5,1050.7,14533.2,1,1,28.4,4458.32
Azure,southeastasia,D8s_v5,8,32,14,347.8,3588.5,16593.1,1,0,14.1,3907.25
GCP,us-central1,n2-standard-2,2,8,19,486.5,562.1,9811.2,0,0,6.3,1702.77
AWS,ap-southeast-1,m6i.xlarge,4,16,8,618.6,2844.4,8476.1,1,0,26.8,2123.02
Azure,uksouth,B2ms,2,8,4,367.1,1324.7,7193.9,1,0,92.4,906.54
AWS,ap-southeast-1,t3.medium,2,4,9,391.9,140.1,11946.2,0,1,69.6,1233.79
AWS,ap-southeast-1,m6i.large,2,8,3,424.0,576.2,7043.7,0,1,89.0,829.38
AWS,us-east-1,m6i.xlarge,4,16,4,528.4,2434.8,11260.6,1,0,12.9,1650.45
GCP,europe-west2,n2-standard-16,16,64,1,493.4,753.5,1686.0,1,0,16.6,701.57
AWS,eu-west-2,m6i.large,2,8,7,701.5,81.0,18230.5,1,1,75.5,2115.16
GCP,asia-southeast1,n2-standard-2,2,8,17,445.3,1895.6,3723.2,1,0,5.9,1374.48
GCP,us-central1,n2-standard-8,8,32,2,355.3,507.7,3334.2,0,0,88.7,587.5
Azure,southeastasia,B2ms,2,8,9,233.7,2949.5,8921.3,0,1,60.4,1255.78
Azure,uksouth,D8s_v5,8,32,10,216.3,1095.8,3289.7,1,1,79.6,1345.35
GCP,us-central1,n2-standard-8,8,32,18,714.5,2265.4,14903.3,0,0,53.3,6701.9
AWS,us-east-1,m6i.xlarge,4,16,19,506.3,1014.4,13713.3,1,0,64.2,3187.12
AWS,eu-west-2,m6i.4xlarge,16,64,14,415.4,2506.2,18134.9,1,0,16.6,6426.38
AWS,us-east-1,t3.medium,2,4,17,201.0,2810.5,8030.2,1,0,31.3,1158.6
GCP,asia-southeast1,n2-standard-16,16,64,9,350.5,2916.7,603.2,0,1,75.6,2990.91
GCP,us-central1,e2-medium,2,4,6,254.8,1921.5,16659.9,0,1,80.4,1532.03
Azure,eastus,D2s_v5,2,8,19,639.7,376.2,18887.7,1,1,40.0,2775.2
GCP,us-central1,n2-standard-4,4,16,15,652.1,2574.4,9497.9,0,0,25.2,2906.44
GCP,us-central1,n2-standard-4,4,16,19,486.8,1139.3,3164.4,0,1,82.6,2167.08
Azure,uksouth,D16s_v5,16,64,4,381.1,3078.5,9068.3,0,1,34.3,2402.57
AWS,us-east-1,m6i.xlarge,4,16,18,660.0,1924.1,8803.4,1,1,88.8,3223.12
Azure,uksouth,D4s_v5,4,16,13,193.2,1825.9,18426.5,0,0,38.9,2114.78
Azure,eastus,D16s_v5,16,64,7,228.0,2322.7,19635.1,1,0,8.9,3086.31
GCP,europe-west2,n2-standard-4,4,16,14,235.5,887.2,1400.2,0,1,11.2,896.4
GCP,us-central1,n2-standard-16,16,64,6,385.7,1240.6,17814.1,0,0,32.7,3262.25
AWS,ap-southeast-1,m6i.4xlarge,16,64,19,379.8,2320.5,7814.6,1,1,85.5,7307.23
GCP,us-central1,n2-standard-4,4,16,3,353.1,314.0,5960.7,1,1,85.6,820.9
GCP,asia-southeast1,n2-standard-2,2,8,10,608.7,3153.2,13504.9,1,1,50.0,2097.32
AWS,us-east-1,m6i.xlarge,4,16,1,488.2,3550.8,2520.4,1,0,34.6,654.77
AWS,ap-southeast-1,t3.medium,2,4,12,310.1,879.9,8637.7,0,0,94.4,1026.3
GCP,asia-southeast1,n2-standard-8,8,32,6,623.4,2530.9,9819.0,0,1,61.9,2816.76
Azure,eastus,D2s_v5,2,8,1,266.3,1359.8,8872.8,0,1,78.7,895.97
Azure,uksouth,B2ms,2,8,5,424.8,377.7,16386.1,0,0,76.8,1567.05
AWS,eu-west-2,m6i.xlarge,4,16,6,582.9,3332.4,11483.0,1,0,65.0,2115.19
GCP,us-central1,n2-standard-16,16,64,9,459.3,3167.3,13612.4,0,0,82.3,4622.61
AWS,us-east-1,m6i.2xlarge,8,32,15,620.8,456.9,17267.8,1,0,77.3,5144.55
GCP,europe-west2,n2-standard-8,8,32,17,654.6,600.9,4180.9,0,0,48.6,5110.15
Azure,eastus,D8s_v5,8,32,8,536.0,2892.5,12135.3,0,1,40.1,3026.83
AWS,eu-west-2,m6i.large,2,8,16,564.0,3565.8,6266.1,0,1,18.8,1843.71
Azure,eastus,B2ms,2,8,3,482.8,2069.2,10698.4,0,0,9.0,1174.08
Azure,eastus,D4s_v5,4,16,6,445.2,3296.0,1691.7,1,0,15.5,977.18
GCP,us-central1,n2-standard-4,4,16,3,625.8,3837.1,11478.2,1,1,41.1,1710.99
Azure,southeastasia,D4s_v5,4,16,16,381.0,696.3,10873.8,0,0,53.8,2322.75
Azure,eastus,D16s_v5,16,64,9,224.0,655.6,1029.1,0,0,18.4,1704.09
Azure,southeastasia,D2s_v5,2,8,18,659.4,1704.3,14894.1,1,0,70.3,2816.78
Azure,eastus,D4s_v5,4,16,19,276.9,254.6,17983.8,1,1,68.1,2620.73
GCP,europe-west2,n2-standard-4,4,16,9,211.9,3708.5,19928.7,1,1,68.5,2356.48
AWS,us-east-1,m6i.4xlarge,16,64,16,290.3,950.3,9875.6,1,1,39.6,4505.87
AWS,eu-west-2,t3.large,2,8,2,327.7,2101.2,4258.9,0,0,85.3,623.27
Azure,uksouth,B2ms,2,8,2,673.7,1276.4,7398.9,1,0,52.7,934.24
Azure,southeastasia,D4s_v5,4,16,17,659.6,2565.9,7887.7,1,0,74.3,3496.23
AWS,ap-southeast-1,m6i.large,2,8,19,478.7,1314.1,19832.5,1,1,22.7,2771.38
GCP,asia-southeast1,n2-standard-2,2,8,20,631.0,1932.5,13316.1,0,1,17.9,2625.79
Azure,uksouth,D4s_v5,4,16,15,350.7,2479.6,15099.1,0,1,31.3,2584.35
GCP,europe-west2,n2-standard-16,16,64,12,201.5,3432.7,9539.2,0,1,5.3,3188.81
AWS,eu-west-2,t3.large,2,8,19,608.1,1402.9,12949.9,0,0,74.2,2270.84
Azure,uksouth,D8s_v5,8,32,13,527.6,510.9,15004.7,1,0,29.2,4298.33
GCP,europe-west2,n2-standard-16,16,64,8,736.5,2912.9,750.6,1,0,58.6,5510.44
AWS,ap-southeast-1,m6i.xlarge,4,16,11,351.4,1565.8,3941.4,0,1,43.2,1331.81
Azure,uksouth,D4s_v5,4,16,1,418.4,1011.5,14650.8,0,1,42.8,1396.61
GCP,us-central1,e2-standard-2,2,8,18,369.2,2321.4,18799.8,1,0,64.0,2170.31
AWS,ap-southeast-1,m6i.xlarge,4,16,7,421.8,2248.1,7217.2,1,0,57.7,1553.94
Azure,uksouth,D2s_v5,2,8,18,429.5,755.6,3050.8,0,1,40.6,1162.65
AWS,eu-west-2,t3.medium,2,4,12,707.8,1337.5,2261.0,0,1,90.0,735.93
GCP,asia-southeast1,n2-standard-2,2,8,16,254.9,158.5,3416.7,1,0,40.3,806.18
AWS,us-east-1,t3.large,2,8,17,196.2,3027.8,4900.2,0,0,54.7,952.64
Azure,southeastasia,B2ms,2,8,17,277.7,109.4,17285.1,0,0,12.5,1876.24
Azure,southeastasia,D16s_v5,16,64,19,213.1,1500.8,8685.7,1,1,83.0,4580.98
AWS,ap-southeast-1,m6i.xlarge,4,16,18,325.9,3402.6,5655.7,1,0,30.0,2137.38
GCP,europe-west2,n2-standard-2,2,8,12,538.8,321.7,19062.2,1,0,69.4,2267.74
Azure,eastus,D8s_v5,8,32,12,490.0,2674.4,14753.9,0,0,22.8,3797.78
GCP,europe-west2,e2-standard-2,2,8,20,662.5,25.3,15211.1,0,0,28.2,2223.1
Azure,uksouth,D16s_v5,16,64,3,686.9,1749.0,2126.7,0,1,27.9,2069.52
GCP,europe-west2,n2-standard-16,16,64,15,520.0,1414.6,1056.2,1,1,56.7,6932.6
GCP,europe-west2,n2-standard-16,16,64,19,372.7,3471.8,9573.4,0,1,14.8,7095.52
GCP,asia-southeast1,e2-medium,2,4,15,366.3,2810.5,14673.4,0,0,80.8,1623.96
Azure,eastus,D8s_v5,8,32,14,186.9,136.5,12054.2,0,1,60.6,2120.95
Azure,southeastasia,D4s_v5,4,16,17,502.3,3917.3,10331.0,0,1,9.0,3219.62
GCP,asia-southeast1,n2-standard-4,4,16,18,637.1,3977.0,1936.0,0,1,62.1,3011.93
Azure,southeastasia,D16s_v5,16,64,3,678.2,2272.9,18269.9,1,1,85.9,3590.28
Azure,southeastasia,B2ms,2,8,9,222.7,3483.4,9567.0,1,1,31.4,1427.2
AWS,ap-southeast-1,m6i.xlarge,4,16,14,441.1,3656.9,15974.8,0,1,71.8,3099.67
Azure,southeastasia,B2ms,2,8,17,485.8,23.6,7535.0,0,1,41.5,1461.81
AWS,ap-southeast-1,m6i.xlarge,4,16,20,524.4,919.2,13419.9,0,1,85.0,3442.04
Azure,uksouth,B2ms,2,8,13,654.4,3553.3,9367.5,0,0,47.0,1850.46
GCP,europe-west2,n2-standard-16,16,64,6,599.5,335.0,11506.3,0,0,29.5,4013.88
AWS,us-east-1,m6i.large,2,8,16,257.4,3093.1,12326.9,1,0,16.5,1738.87
GCP,asia-southeast1,n2-standard-2,2,8,4,703.3,2524.2,134.2,1,1,74.5,610.04
Azure,uksouth,D2s_v5,2,8,12,659.8,3610.5,16819.0,0,1,36.3,2542.18
AWS,ap-southeast-1,m6i.4xlarge,16,64,16,361.9,1662.2,5433.4,1,1,80.2,5716.22
Azure,southeastasia,D2s_v5,2,8,13,291.0,1818.3,9246.2,1,1,60.6,1479.05
Azure,uksouth,D16s_v5,16,64,5,743.1,3360.1,463.1,1,0,86.1,3506.28
AWS,us-east-1,m6i.2xlarge,8,32,14,657.7,657.1,7851.1,1,1,74.9,4410.25
GCP,asia-southeast1,n2-standard-2,2,8,19,676.2,3869.6,14942.5,0,0,22.0,2987.01
AWS,eu-west-2,m6i.4xlarge,16,64,19,435.6,107.7,6735.2,1,0,80.1,7329.65
AWS,eu-west-2,t3.medium,2,4,3,691.8,897.2,10560.6,1,1,36.1,1192.77
AWS,eu-west-2,t3.medium,2,4,3,388.2,263.4,18127.5,0,0,5.3,1598.4
Azure,uksouth,D2s_v5,2,8,1,631.2,2707.7,3902.9,1,0,80.9,675.53
Azure,southeastasia,D4s_v5,4,16,5,494.4,2132.7,15739.4,1,0,28.4,2093.31
GCP,asia-southeast1,n2-standard-16,16,64,12,736.3,3009.3,13356.8,1,0,48.3,8767.68
